ANSICpc,ANSICpcPlus1,ANSICpcPlus2,ANSIC1kpc,ANSIC1kPlus1,ANSIC1kPlus2,ANSIC10k,ANSIC10kPlus1,ANSIC10kPlus2,badLCG1k,badLCG1kPlus1
,,,"1847779679.000000 ",1243458034.000000,969039767.000000,"894908055.000000 ","1768776722.000000 ","1470614343.000000 ","57.000000 ","80.000000 "
,,,"1243458034.000000 ",969039767.000000,1703097978.000000,"1768776722.000000 ","1470614343.000000 ","852290146.000000 ","80.000000 ","29.000000 "
,,,"969039767.000000 ",1703097978.000000,587843151.000000,"1470614343.000000 ","852290146.000000 ","834066935.000000 ","29.000000 ","85.000000 "
,,,"1703097978.000000 ",587843151.000000,992284290.000000,"852290146.000000 ","834066935.000000 ","1156290226.000000 ","85.000000 ","75.000000 "
,,,"587843151.000000 ",992284290.000000,1302056327.000000,"834066935.000000 ","1156290226.000000 ","1841504935.000000 ","75.000000 ","84.000000 "
,,,"992284290.000000 ",1302056327.000000,1526675978.000000,"1156290226.000000 ","1841504935.000000 ","683059458.000000 ","84.000000 ","86.000000 "
,,,"1302056327.000000 ",1526675978.000000,435924287.000000,"1841504935.000000 ","683059458.000000 ","913532247.000000 ","86.000000 ","64.000000 "
,,,"1526675978.000000 ",435924287.000000,1696678162.000000,"683059458.000000 ","913532247.000000 ","1160995154.000000 ","64.000000 ","3.000000 "
,,,"435924287.000000 ",1696678162.000000,616897911.000000,"913532247.000000 ","1160995154.000000 ","1641439751.000000 ","3.000000 ","68.000000 "
,,,"1696678162.000000 ",616897911.000000,2100702106.000000,"1160995154.000000 ","1641439751.000000 ","1686044578.000000 ","68.000000 ","60.000000 "
,,,"616897911.000000 ",2100702106.000000,509892143.000000,"1641439751.000000 ","1686044578.000000 ","1013110967.000000 ","60.000000 ","47.000000 "
,,,"2100702106.000000 ",509892143.000000,428638626.000000,"1686044578.000000 ","1013110967.000000 ","416203762.000000 ","47.000000 ","89.000000 "
,,,"509892143.000000 ",428638626.000000,860753767.000000,"1013110967.000000 ","416203762.000000 ","1945602407.000000 ","89.000000 ","31.000000 "
,,,"428638626.000000 ",860753767.000000,899566378.000000,"416203762.000000 ","1945602407.000000 ","24112706.000000 ","31.000000 ","63.000000 "
,,,"860753767.000000 ",899566378.000000,1018659103.000000,"1945602407.000000 ","24112706.000000 ","584791063.000000 ","63.000000 ","14.000000 "
,,,"899566378.000000 ",1018659103.000000,1880690738.000000,"24112706.000000 ","584791063.000000 ","1875361426.000000 ","14.000000 ","48.000000 "
,,,"1018659103.000000 ",1880690738.000000,1909351255.000000,"584791063.000000 ","1875361426.000000 ","2059180231.000000 ","48.000000 ","78.000000 "
,,,"1880690738.000000 ",1909351255.000000,476436666.000000,"1875361426.000000 ","2059180231.000000 ","1817408738.000000 ","78.000000 ","51.000000 "
,,,"1909351255.000000 ",476436666.000000,1366355471.000000,"2059180231.000000 ","1817408738.000000 ","263354231.000000 ","51.000000 ","45.000000 "
,,,"476436666.000000 ",1366355471.000000,1337011394.000000,"1817408738.000000 ","263354231.000000 ","464015666.000000 ","45.000000 ","10.000000 "
,,,"1366355471.000000 ",1337011394.000000,2087049543.000000,"263354231.000000 ","464015666.000000 ","1127976999.000000 ","10.000000 ","92.000000 "
,,,"1337011394.000000 ",2087049543.000000,1903367242.000000,"464015666.000000 ","1127976999.000000 ","57906050.000000 ","92.000000 ","99.000000 "
,,,"2087049543.000000 ",1903367242.000000,940858623.000000,"1127976999.000000 ","57906050.000000 ","1329504983.000000 ","99.000000 ","22.000000 "
,,,"1903367242.000000 ",940858623.000000,1467422546.000000,"57906050.000000 ","1329504983.000000 ","796556242.000000 ","22.000000 ","61.000000 "
,,,"940858623.000000 ",1467422546.000000,1371287863.000000,"1329504983.000000 ","796556242.000000 ","1896509319.000000 ","61.000000 ","36.000000 "
,,,"1467422546.000000 ",1371287863.000000,1969503706.000000,"796556242.000000 ","1896509319.000000 ","916081186.000000 ","36.000000 ","8.000000 "
,,,"1371287863.000000 ",1969503706.000000,439193071.000000,"1896509319.000000 ","916081186.000000 ","878032439.000000 ","8.000000 ","13.000000 "
,,,"1969503706.000000 ",439193071.000000,667226082.000000,"916081186.000000 ","878032439.000000 ","533216882.000000 ","13.000000 ","59.000000 "
,,,"439193071.000000 ",667226082.000000,838937383.000000,"878032439.000000 ","533216882.000000 ","1581201127.000000 ","59.000000 ","58.000000 "
,,,"667226082.000000 ",838937383.000000,579835242.000000,"533216882.000000 ","1581201127.000000 ","655464642.000000 ","58.000000 ","69.000000 "
,,,"838937383.000000 ",579835242.000000,1582317791.000000,"1581201127.000000 ","655464642.000000 ","2018357655.000000 ","69.000000 ","49.000000 "
,,,"579835242.000000 ",1582317791.000000,187520626.000000,"655464642.000000 ","2018357655.000000 ","1654364434.000000 ","49.000000 ","67.000000 "
,,,"1582317791.000000 ",187520626.000000,502040343.000000,"2018357655.000000 ","1654364434.000000 ","2070931015.000000 ","67.000000 ","71.000000 "
,,,"187520626.000000 ",502040343.000000,1174625018.000000,"1654364434.000000 ","2070931015.000000 ","1201897314.000000 ","71.000000 ","27.000000 "
,,,"502040343.000000 ",1174625018.000000,924333519.000000,"2070931015.000000 ","1201897314.000000 ","452760823.000000 ","27.000000 ","6.000000 "
,,,"1174625018.000000 ",924333519.000000,2138712834.000000,"1201897314.000000 ","452760823.000000 ","259951538.000000 ","6.000000 ","35.000000 "
,,,"924333519.000000 ",2138712834.000000,1975387399.000000,"452760823.000000 ","259951538.000000 ","800226727.000000 ","35.000000 ","19.000000 "
,,,"2138712834.000000 ",1975387399.000000,2022035082.000000,"259951538.000000 ","800226727.000000 ","2090466818.000000 ","19.000000 ","94.000000 "
,,,"1975387399.000000 ",2022035082.000000,1378430143.000000,"800226727.000000 ","2090466818.000000 ","1119379543.000000 ","94.000000 ","77.000000 "
,,,"2022035082.000000 ",1378430143.000000,514706834.000000,"2090466818.000000 ","1119379543.000000 ","2138773074.000000 ","77.000000 ","62.000000 "
,,,"1378430143.000000 ",514706834.000000,943547639.000000,"1119379543.000000 ","2138773074.000000 ","949812487.000000 ","62.000000 ","25.000000 "
,,,"514706834.000000 ",943547639.000000,2006265882.000000,"2138773074.000000 ","949812487.000000 ","1002378402.000000 ","25.000000 ","28.000000 "
,,,"943547639.000000 ",2006265882.000000,657384879.000000,"949812487.000000 ","1002378402.000000 ","475468727.000000 ","28.000000 ","96.000000 "
,,,"2006265882.000000 ",657384879.000000,1744993826.000000,"1002378402.000000 ","475468727.000000 ","1830500594.000000 ","96.000000 ","55.000000 "
,,,"657384879.000000 ",1744993826.000000,1639605991.000000,"475468727.000000 ","1830500594.000000 ","172319847.000000 ","55.000000 ","1.000000 "
,,,"1744993826.000000 ",1639605991.000000,1583857578.000000,"1830500594.000000 ","172319847.000000 ","744276802.000000 ","1.000000 ","90.000000 "
,,,"1639605991.000000 ",1583857578.000000,1725767839.000000,"172319847.000000 ","744276802.000000 ","992915223.000000 ","90.000000 ","20.000000 "
,,,"1583857578.000000 ",1725767839.000000,1760197810.000000,"744276802.000000 ","992915223.000000 ","342422418.000000 ","20.000000 ","83.000000 "
,,,"1725767839.000000 ",1760197810.000000,1796000471.000000,"992915223.000000 ","342422418.000000 ","792835015.000000 ","83.000000 ","97.000000 "
,,,"1760197810.000000 ",1796000471.000000,1055636794.000000,"342422418.000000 ","792835015.000000 ","1195182562.000000 ","97.000000 ","44.000000 "
,,,"1796000471.000000 ",1055636794.000000,166698383.000000,"792835015.000000 ","1195182562.000000 ","2031432311.000000 ","44.000000 ","21.000000 "
,,,"1055636794.000000 ",166698383.000000,1175456066.000000,"1195182562.000000 ","2031432311.000000 ","1391347250.000000 ","21.000000 ","72.000000 "
,,,"166698383.000000 ",1175456066.000000,1754550471.000000,"2031432311.000000 ","1391347250.000000 ","682093351.000000 ","72.000000 ","16.000000 "
,,,"1175456066.000000 ",1754550471.000000,449276106.000000,"1391347250.000000 ","682093351.000000 ","1990846594.000000 ","16.000000 ","26.000000 "
,,,"1754550471.000000 ",449276106.000000,2759807.000000,"682093351.000000 ","1990846594.000000 ","1449172439.000000 ","26.000000 ","17.000000 "
,,,"449276106.000000 ",2759807.000000,609575890.000000,"1990846594.000000 ","1449172439.000000 ","1203056850.000000 ","17.000000 ","15.000000 "
,,,"2759807.000000 ",609575890.000000,1228454071.000000,"1449172439.000000 ","1203056850.000000 ","1309543047.000000 ","15.000000 ","37.000000 "
,,,"609575890.000000 ",1228454071.000000,1012466266.000000,"1203056850.000000 ","1309543047.000000 ","913137442.000000 ","37.000000 ","98.000000 "
,,,"1228454071.000000 ",1012466266.000000,2136497519.000000,"1309543047.000000 ","913137442.000000 ","1508307255.000000 ","98.000000 ","33.000000 "
,,,"1012466266.000000 ",2136497519.000000,1909771362.000000,"913137442.000000 ","1508307255.000000 ","1934078834.000000 ","33.000000 ","41.000000 "
,,,"2136497519.000000 ",1909771362.000000,896123559.000000,"1508307255.000000 ","1934078834.000000 ","764023271.000000 ","41.000000 ","54.000000 "
,,,"1909771362.000000 ",896123559.000000,1874250218.000000,"1934078834.000000 ","764023271.000000 ","869363138.000000 ","54.000000 ","12.000000 "
,,,"896123559.000000 ",1874250218.000000,1917722719.000000,"764023271.000000 ","869363138.000000 ","1895705751.000000 ","12.000000 ","70.000000 "
,,,"1874250218.000000 ",1917722719.000000,249594610.000000,"869363138.000000 ","1895705751.000000 ","1471139346.000000 ","70.000000 ","38.000000 "
,,,"1917722719.000000 ",249594610.000000,236924567.000000,"1895705751.000000 ","1471139346.000000 ","1806827847.000000 ","38.000000 ","87.000000 "
,,,"249594610.000000 ",236924567.000000,464453498.000000,"1471139346.000000 ","1806827847.000000 ","1839207522.000000 ","87.000000 ","53.000000 "
,,,"236924567.000000 ",464453498.000000,132588879.000000,"1806827847.000000 ","1839207522.000000 ","1333546999.000000 ","53.000000 ","23.000000 "
,,,"464453498.000000 ",132588879.000000,1459799938.000000,"1839207522.000000 ","1333546999.000000 ","410484914.000000 ","23.000000 ","50.000000 "
,,,"132588879.000000 ",1459799938.000000,198753415.000000,"1333546999.000000 ","410484914.000000 ","597416103.000000 ","50.000000 ","56.000000 "
,,,"1459799938.000000 ",198753415.000000,986178314.000000,"410484914.000000 ","597416103.000000 ","1411601154.000000 ","56.000000 ","91.000000 "
,,,"198753415.000000 ",986178314.000000,1644637247.000000,"597416103.000000 ","1411601154.000000 ","1337416535.000000 ","91.000000 ","9.000000 "
,,,"986178314.000000 ",1644637247.000000,167631378.000000,"1411601154.000000 ","1337416535.000000 ","447269714.000000 ","9.000000 ","2.000000 "
,,,"1644637247.000000 ",167631378.000000,2107518071.000000,"1337416535.000000 ","447269714.000000 ","1188927495.000000 ","2.000000 ","79.000000 "
,,,"167631378.000000 ",2107518071.000000,876590234.000000,"447269714.000000 ","1188927495.000000 ","1764043170.000000 ","79.000000 ","40.000000 "
,,,"2107518071.000000 ",876590234.000000,1687811375.000000,"1188927495.000000 ","1764043170.000000 ","1384468151.000000 ","40.000000 ","65.000000 "
,,,"876590234.000000 ",1687811375.000000,348912290.000000,"1764043170.000000 ","1384468151.000000 ","617459186.000000 ","65.000000 ","93.000000 "
,,,"1687811375.000000 ",348912290.000000,671039079.000000,"1384468151.000000 ","617459186.000000 ","2106408807.000000 ","93.000000 ","88.000000 "
,,,"348912290.000000 ",671039079.000000,353154090.000000,"617459186.000000 ","2106408807.000000 ","1609537602.000000 ","88.000000 ","42.000000 "
,,,"671039079.000000 ",353154090.000000,613629983.000000,"2106408807.000000 ","1609537602.000000 ","524036631.000000 ","42.000000 ","43.000000 "
,,,"353154090.000000 ",613629983.000000,983525682.000000,"1609537602.000000 ","524036631.000000 ","2129668242.000000 ","43.000000 ","32.000000 "
,,,"613629983.000000 ",983525682.000000,1142141527.000000,"524036631.000000 ","2129668242.000000 ","104910535.000000 ","32.000000 ","52.000000 "
,,,"983525682.000000 ",1142141527.000000,685580730.000000,"2129668242.000000 ","104910535.000000 ","1028431586.000000 ","52.000000 ","34.000000 "
,,,"1142141527.000000 ",685580730.000000,1995361551.000000,"104910535.000000 ","1028431586.000000 ","1135734135.000000 ","34.000000 ","30.000000 "
,,,"685580730.000000 ",1995361551.000000,501376450.000000,"1028431586.000000 ","1135734135.000000 ","312097586.000000 ","30.000000 ","74.000000 "
,,,"1995361551.000000 ",501376450.000000,511395911.000000,"1135734135.000000 ","312097586.000000 ","370034215.000000 ","74.000000 ","95.000000 "
,,,"501376450.000000 ",511395911.000000,1930902858.000000,"312097586.000000 ","370034215.000000 ","2005286274.000000 ","95.000000 ","66.000000 "
,,,"511395911.000000 ",1930902858.000000,531651583.000000,"370034215.000000 ","2005286274.000000 ","1950128343.000000 ","66.000000 ","82.000000 "
,,,"1930902858.000000 ",531651583.000000,691482706.000000,"2005286274.000000 ","1950128343.000000 ","181790162.000000 ","82.000000 ","7.000000 "
,,,"531651583.000000 ",691482706.000000,1448984631.000000,"1950128343.000000 ","181790162.000000 ","948675975.000000 ","7.000000 ","24.000000 "
,,,"691482706.000000 ",1448984631.000000,131679962.000000,"181790162.000000 ","948675975.000000 ","375813154.000000 ","24.000000 ","39.000000 "
,,,"1448984631.000000 ",131679962.000000,551791855.000000,"948675975.000000 ","375813154.000000 ","1806838839.000000 ","39.000000 ","76.000000 "
,,,"131679962.000000 ",551791855.000000,1484261602.000000,"375813154.000000 ","1806838839.000000 ","1949116530.000000 ","76.000000 ","73.000000 "
,,,"551791855.000000 ",1484261602.000000,1013635623.000000,"1806838839.000000 ","1949116530.000000 ","802090215.000000 ","73.000000 ","5.000000 "
,,,"1484261602.000000 ",1013635623.000000,1157201514.000000,"1949116530.000000 ","802090215.000000 ","1396130498.000000 ","5.000000 ","46.000000 "
,,,"1013635623.000000 ",1157201514.000000,698122207.000000,"802090215.000000 ","1396130498.000000 ","1265149847.000000 ","46.000000 ","100.000000 "
,,,"1157201514.000000 ",698122207.000000,1639395186.000000,"1396130498.000000 ","1265149847.000000 ","1554645778.000000 ","100.000000 ","11.000000 "
,,,"698122207.000000 ",1639395186.000000,1373263383.000000,"1265149847.000000 ","1554645778.000000 ","1416502343.000000 ","11.000000 ","81.000000 "
,,,"1639395186.000000 ",1373263383.000000,1795564538.000000,"1554645778.000000 ","1416502343.000000 ","952281442.000000 ","81.000000 ","18.000000 "
,,,"1373263383.000000 ",1795564538.000000,620139727.000000,"1416502343.000000 ","952281442.000000 ","2067139319.000000 ","18.000000 ","4.000000 "
,,,"1795564538.000000 ",620139727.000000,1044308994.000000,"952281442.000000 ","2067139319.000000 ","1943434674.000000 ","4.000000 ","57.000000 "
,,,"620139727.000000 ",1044308994.000000,1735128071.000000,"2067139319.000000 ","1943434674.000000 ","1971270567.000000 ","57.000000 ","80.000000 "
,,,"1044308994.000000 ",1735128071.000000,373651338.000000,"1943434674.000000 ","1971270567.000000 ","1129490434.000000 ","80.000000 ","29.000000 "
,,,"1735128071.000000 ",373651338.000000,1763027903.000000,"1971270567.000000 ","1129490434.000000 ","158357079.000000 ","29.000000 ","85.000000 "
,,,"373651338.000000 ",1763027903.000000,328296082.000000,"1129490434.000000 ","158357079.000000 ","716996690.000000 ","85.000000 ","75.000000 "
,,,"1763027903.000000 ",328296082.000000,1550283767.000000,"158357079.000000 ","716996690.000000 ","949498631.000000 ","75.000000 ","84.000000 "
,,,"328296082.000000 ",1550283767.000000,397785370.000000,"716996690.000000 ","949498631.000000 ","11615906.000000 ","84.000000 ","86.000000 "
,,,"1550283767.000000 ",397785370.000000,103122095.000000,"949498631.000000 ","11615906.000000 ","183339447.000000 ","86.000000 ","64.000000 "
,,,"397785370.000000 ",103122095.000000,2087253794.000000,"11615906.000000 ","183339447.000000 ","1407591154.000000 ","64.000000 ","3.000000 "
,,,"103122095.000000 ",2087253794.000000,2107413991.000000,"183339447.000000 ","1407591154.000000 ","2043615847.000000 ","3.000000 ","68.000000 "
,,,"2087253794.000000 ",2107413991.000000,772614314.000000,"1407591154.000000 ","2043615847.000000 ","807955778.000000 ","68.000000 ","60.000000 "
,,,"2107413991.000000 ",772614314.000000,895082399.000000,"2043615847.000000 ","807955778.000000 ","2063836439.000000 ","60.000000 ","47.000000 "
,,,"772614314.000000 ",895082399.000000,834131378.000000,"807955778.000000 ","2063836439.000000 ","1130192274.000000 ","47.000000 ","89.000000 "
,,,"895082399.000000 ",834131378.000000,73603543.000000,"2063836439.000000 ","1130192274.000000 ","733604295.000000 ","89.000000 ","31.000000 "
